n	100	t_MyHeap	2.55	dev_MyHeap	1.35627	t_STLHeap	1	dev_STLHeap	0.324443
n	1000	t_MyHeap	22.55	dev_MyHeap	1.87715	t_STLHeap	8	dev_STLHeap	0
n	10000	t_MyHeap	204.75	dev_MyHeap	28.7455	t_STLHeap	53.7	dev_STLHeap	0.571241
n	100000	t_MyHeap	1870.5	dev_MyHeap	389.933	t_STLHeap	521.45	dev_STLHeap	0.944513
n	1000000	t_MyHeap	18859.3	dev_MyHeap	1700.73	t_STLHeap	5762.95	dev_STLHeap	711.551
n	10000000	t_MyHeap	190738	dev_MyHeap	15645.1	t_STLHeap	56251.6	dev_STLHeap	2365.51
